Trial,Stimulus 1 Value,Stimulus 1 Std,Stimulus 2 Value,Stimulus 2 Std
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
63.0,0,0.8,1.2999999999999776,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
64.0,0,0.8,1.3999999999999773,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
65.0,0,0.8,1.499999999999977,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
66.0,0,0.8,1.5999999999999766,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
67.0,0,0.8,1.6999999999999762,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
68.0,0,0.8,1.7999999999999758,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
69.0,0,0.8,1.8999999999999755,0.8
